name	rank	relative_path	size_bytes	char_count	sha1	is_text
.gitignore	1	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/from_old_runtime/.pytest_cache/.gitignore	37	37	cc9aa9dc139ca3d797f2c9c27f4a912b2461098b	True
.gitignore	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/from_old_runtime/ciel_omega/.pytest_cache/.gitignore	37	37	cc9aa9dc139ca3d797f2c9c27f4a912b2461098b	True
CACHEDIR.TAG	1	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/from_old_runtime/.pytest_cache/CACHEDIR.TAG	191		74a33d12cf1d479b4901bc0a0dd1cf02df998f0b	False
CACHEDIR.TAG	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/from_old_runtime/ciel_omega/.pytest_cache/CACHEDIR.TAG	191		74a33d12cf1d479b4901bc0a0dd1cf02df998f0b	False
nodeids	1	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/from_old_runtime/.pytest_cache/v/cache/nodeids	4812		59c595a462ae1f396711aacd1a55830e994adfbd	False
nodeids	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/TODO/from_old_runtime/ciel_omega/.pytest_cache/v/cache/nodeids	4174		b0f4c99d56a5b5d6e692d0c9c98e4dbbdcad3092	False
defaults.py	1	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/memory/monolith/defaults.py	2828	2821	7a0dbdc8bee69fa44fee80bfca5f9308789bf795	True
defaults.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/core/braid/defaults.py	2479	2471	4ad62cada3fcc06276808e13f734cf0c042aab38	True
quantum_engine.py	1	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/core/quantum/quantum_engine.py	22838	22684	b8102328d952f515097f35ef1bd1b162ee4917f9	True
quantum_engine.py	2	systems/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/emotion/cqcl/quantum_engine.py	3355	3343	c3ca6d82f44c17639796ad1ae75de4029f86c096	True
