dataset,case_type,label_hallucinated,query_response_jaccard,source_response_support,truth_proxy,H,Theta
summarization,hallucinated,1,0.6521739130434783,0.6521739130434783,0.0,2.669759224341973,0.5
summarization,truthful,0,0.7931034482758621,0.7931034482758621,1.0,0.01172408569128066,1.0
summarization,hallucinated,1,0.851063829787234,0.851063829787234,0.0,2.862027576052697,0.5
summarization,truthful,0,0.7209302325581395,0.7209302325581395,1.0,0.021313263849779468,1.0
summarization,hallucinated,1,0.7,0.7,0.0,2.7167358990905988,0.5
summarization,truthful,0,0.8846153846153846,0.8846153846153846,1.0,0.0036488915533650183,1.0
summarization,hallucinated,1,0.68,0.68,0.0,2.697144094643632,0.5
summarization,truthful,0,0.9032258064516129,0.9032258064516129,1.0,0.0025669856578943518,1.0
summarization,hallucinated,1,0.8153846153846154,0.8153846153846154,0.0,2.8281646200560253,0.5
summarization,truthful,0,0.8153846153846154,0.8153846153846154,1.0,0.00933673056470269,1.0
summarization,hallucinated,1,0.8363636363636363,0.8363636363636363,0.0,2.848111468319202,0.5
summarization,truthful,0,0.8048780487804879,0.8048780487804879,1.0,0.010428737000930482,1.0
summarization,hallucinated,1,0.8666666666666667,0.8666666666666667,0.0,2.876742293578153,0.5
summarization,truthful,0,0.5769230769230769,0.5769230769230769,1.0,0.04887189830581209,1.0
summarization,hallucinated,1,0.8117647058823529,0.8117647058823529,0.0,2.8247126349478062,0.5
summarization,truthful,0,0.8823529411764706,0.8823529411764706,1.0,0.0037933425259117724,1.0
summarization,hallucinated,1,0.75,0.75,0.0,2.7653668647301797,0.5
summarization,truthful,0,0.918918918918919,0.918918918918919,1.0,0.0018020675906370355,1.0
summarization,hallucinated,1,0.8214285714285714,0.8214285714285714,0.0,2.833921565522655,0.5
summarization,truthful,0,0.8285714285714286,0.8285714285714286,1.0,0.008051412009521886,1.0
summarization,hallucinated,1,0.7627118644067796,0.7627118644067796,0.0,2.7776483509466416,0.5
summarization,truthful,0,0.8909090909090909,0.8909090909090909,1.0,0.003261792147728614,1.0
summarization,hallucinated,1,0.7088607594936709,0.7088607594936709,0.0,2.725390814931641,0.5
summarization,truthful,0,0.8125,0.8125,1.0,0.009630546655606146,1.0
summarization,hallucinated,1,0.53125,0.53125,0.0,2.549177236369864,0.5
summarization,truthful,0,0.9696969696969697,0.9696969696969697,1.0,0.0002517446522499119,1.0
summarization,hallucinated,1,0.59375,0.59375,0.0,2.6118060401931076,0.5
summarization,truthful,0,0.8709677419354839,0.8709677419354839,1.0,0.004562770639858506,1.0
summarization,hallucinated,1,0.8125,0.8125,0.0,2.8254140596087893,0.5
summarization,truthful,0,0.7209302325581395,0.7209302325581395,1.0,0.021313263849779468,1.0
summarization,hallucinated,1,0.4520547945205479,0.4520547945205479,0.0,2.4689827791408177,0.5
summarization,truthful,0,0.9230769230769231,0.9230769230769231,1.0,0.0016220036568606842,1.0
summarization,hallucinated,1,0.8648648648648649,0.8648648648648649,0.0,2.8750460209138087,0.5
summarization,truthful,0,0.9333333333333333,0.9333333333333333,1.0,0.0012183459618085044,1.0
summarization,hallucinated,1,0.78125,0.78125,0.0,2.795496949054021,0.5
summarization,truthful,0,0.9555555555555556,0.9555555555555556,1.0,0.000541517641076616,1.0
summarization,hallucinated,1,0.8703703703703703,0.8703703703703703,0.0,2.880226624008609,0.5
summarization,truthful,0,0.7631578947368421,0.7631578947368421,1.0,0.015358840525909755,1.0
summarization,hallucinated,1,0.8787878787878788,0.8787878787878788,0.0,2.8881332252115475,0.5
summarization,truthful,0,0.8611111111111112,0.8611111111111112,1.0,0.005286166598855385,1.0
summarization,hallucinated,1,0.7142857142857143,0.7142857142857143,0.0,2.730682048732788,0.5
summarization,truthful,0,0.9047619047619048,0.9047619047619048,1.0,0.0024861575621552357,1.0
summarization,hallucinated,1,0.7575757575757576,0.7575757575757576,0.0,2.772690251386256,0.5
summarization,truthful,0,0.8888888888888888,0.8888888888888888,1.0,0.0033836834574635785,1.0
summarization,hallucinated,1,0.7068965517241379,0.7068965517241379,0.0,2.723473577959141,0.5
summarization,truthful,0,0.8,0.8,1.0,0.010956209263453236,1.0
summarization,hallucinated,1,0.7804878048780488,0.7804878048780488,0.0,2.7947645701836117,0.5
summarization,truthful,0,1.0,1.0,1.0,1.6023737137301804e-31,1.0
summarization,hallucinated,1,0.6304347826086957,0.6304347826086957,0.0,2.648265575375466,0.5
summarization,truthful,0,0.7428571428571429,0.7428571428571429,1.0,0.018100476464130405,1.0
summarization,hallucinated,1,0.6326530612244898,0.6326530612244898,0.0,2.6504626997750935,0.5
summarization,truthful,0,0.9642857142857143,0.9642857142857143,1.0,0.00034967817450713343,1.0
summarization,hallucinated,1,0.7878787878787878,0.7878787878787878,0.0,2.801861070813228,0.5
summarization,truthful,0,0.8214285714285714,0.8214285714285714,1.0,0.008735842117732344,1.0
summarization,hallucinated,1,0.7878787878787878,0.7878787878787878,0.0,2.801861070813228,0.5
summarization,truthful,0,0.9534883720930233,0.9534883720930233,1.0,0.0005930603097212036,1.0
summarization,hallucinated,1,0.8615384615384616,0.8615384615384616,0.0,2.87191239557522,0.5
summarization,truthful,0,0.8372093023255814,0.8372093023255814,1.0,0.007260950162363661,1.0
summarization,hallucinated,1,0.6808510638297872,0.6808510638297872,0.0,2.697979361061909,0.5
summarization,truthful,0,0.9333333333333333,0.9333333333333333,1.0,0.0012183459618085044,1.0
summarization,hallucinated,1,0.7333333333333333,0.7333333333333333,0.0,2.7492131868318244,0.5
summarization,truthful,0,0.9069767441860465,0.9069767441860465,1.0,0.0023718895183538983,1.0
summarization,hallucinated,1,0.9272727272727272,0.9272727272727272,0.0,2.933334646451347,0.5
summarization,truthful,0,0.813953488372093,0.813953488372093,1.0,0.009481932213528247,1.0
summarization,hallucinated,1,0.84375,0.84375,0.0,2.8551101868605646,0.5
summarization,truthful,0,0.7954545454545454,0.7954545454545454,1.0,0.011459396456205292,1.0
summarization,hallucinated,1,0.8974358974358975,0.8974358974358975,0.0,2.9055877207392764,0.5
summarization,truthful,0,0.7222222222222222,0.7222222222222222,1.0,0.021116722838110884,1.0
summarization,hallucinated,1,0.7058823529411765,0.7058823529411765,0.0,2.722483332374305,0.5
summarization,truthful,0,0.6511627906976745,0.6511627906976745,1.0,0.03326864634106756,1.0
summarization,hallucinated,1,0.7916666666666666,0.7916666666666666,0.0,2.8054933797174746,0.5
summarization,truthful,0,0.7777777777777778,0.7777777777777778,1.0,0.013523284516113891,1.0
summarization,hallucinated,1,0.6904761904761905,0.6904761904761905,0.0,2.7074161392451614,0.5
summarization,truthful,0,0.8529411764705882,0.8529411764705882,1.0,0.0059260434571342365,1.0
summarization,hallucinated,1,0.9047619047619048,0.9047619047619048,0.0,2.9124213147063265,0.5
summarization,truthful,0,0.9761904761904762,0.9761904761904762,1.0,0.00015541503805035966,1.0
summarization,hallucinated,1,0.7833333333333333,0.7833333333333333,0.0,2.797498137850493,0.5
summarization,truthful,0,0.7419354838709677,0.7419354838709677,1.0,0.01823026368352216,1.0
summarization,hallucinated,1,0.7,0.7,0.0,2.7167358990905988,0.5
summarization,truthful,0,0.6896551724137931,0.6896551724137931,1.0,0.02634695491694754,1.0
summarization,hallucinated,1,0.40425531914893614,0.40425531914893614,0.0,2.420181127894557,0.5
summarization,truthful,0,0.9,0.9,1.0,0.0027409304908522203,1.0
summarization,hallucinated,1,0.8723404255319149,0.8723404255319149,0.0,2.882078643405262,0.5
summarization,truthful,0,0.8571428571428571,0.8571428571428571,1.0,0.005592405637639653,1.0
summarization,hallucinated,1,0.7230769230769231,0.7230769230769231,0.0,2.7392440244598224,0.5
summarization,truthful,0,0.5945945945945946,0.5945945945945946,1.0,0.04488952210462738,1.0
summarization,hallucinated,1,0.7142857142857143,0.7142857142857143,0.0,2.730682048732788,0.5
summarization,truthful,0,0.8461538461538461,0.8461538461538461,1.0,0.0064853837315799485,1.0
summarization,hallucinated,1,0.6417910447761194,0.6417910447761194,0.0,2.659504255260332,0.5
summarization,truthful,0,0.8292682926829268,0.8292682926829268,1.0,0.007986129931090467,1.0
summarization,hallucinated,1,0.625,0.625,0.0,2.642878930606323,0.5
summarization,truthful,0,0.8214285714285714,0.8214285714285714,1.0,0.008735842117732344,1.0
summarization,hallucinated,1,0.9,0.9,0.0,2.9079809994790957,0.5
summarization,truthful,0,0.9791666666666666,0.9791666666666666,1.0,0.00011898999970045363,1.0
summarization,hallucinated,1,0.810126582278481,0.810126582278481,0.0,2.823149527969442,0.5
summarization,truthful,0,0.896551724137931,0.896551724137931,1.0,0.0029331722977522425,1.0
summarization,hallucinated,1,0.8333333333333334,0.8333333333333334,0.0,2.8452365234814,0.5
summarization,truthful,0,0.8235294117647058,0.8235294117647058,1.0,0.008531647409930896,1.0
summarization,hallucinated,1,0.7894736842105263,0.7894736842105263,0.0,2.803390849305938,0.5
summarization,truthful,0,0.9,0.9,1.0,0.0027409304908522203,1.0
summarization,hallucinated,1,0.7627118644067796,0.7627118644067796,0.0,2.7776483509466416,0.5
summarization,truthful,0,0.9166666666666666,0.9166666666666666,1.0,0.0019035568362844447,1.0
summarization,hallucinated,1,0.8461538461538461,0.8461538461538461,0.0,2.8573851228061082,0.5
summarization,truthful,0,0.8888888888888888,0.8888888888888888,1.0,0.0033836834574635785,1.0
summarization,hallucinated,1,0.717391304347826,0.717391304347826,0.0,2.7337084376261123,0.5
summarization,truthful,0,0.9387755102040817,0.9387755102040817,1.0,0.001027567598624239,1.0
summarization,hallucinated,1,0.7555555555555555,0.7555555555555555,0.0,2.770738532284898,0.5
summarization,truthful,0,0.9534883720930233,0.9534883720930233,1.0,0.0005930603097212036,1.0
summarization,hallucinated,1,0.8108108108108109,0.8108108108108109,0.0,2.8238024964879864,0.5
summarization,truthful,0,0.8723404255319149,0.8723404255319149,1.0,0.004466242753693608,1.0
summarization,hallucinated,1,0.9027777777777778,0.9027777777777778,0.0,2.910571871111841,0.5
summarization,truthful,0,0.775,0.775,1.0,0.01386308609014727,1.0
summarization,hallucinated,1,0.8148148148148148,0.8148148148148148,0.0,2.8276214490102767,0.5
summarization,truthful,0,0.8809523809523809,0.8809523809523809,1.0,0.0038841683909361783,1.0
summarization,hallucinated,1,0.6557377049180327,0.6557377049180327,0.0,2.6732745684938215,0.5
summarization,truthful,0,0.96875,0.96875,1.0,0.0002677241808764201,1.0
summarization,hallucinated,1,0.7777777777777778,0.7777777777777778,0.0,2.792159532078313,0.5
summarization,truthful,0,0.90625,0.90625,1.0,0.0024090875896551674,1.0
summarization,hallucinated,1,0.7941176470588235,0.7941176470588235,0.0,2.8078420097437893,0.5
summarization,truthful,0,0.9375,0.9375,1.0,0.0010708250472687047,1.0
summarization,hallucinated,1,0.7297297297297297,0.7297297297297297,0.0,2.7457129555606183,0.5
summarization,truthful,0,0.896551724137931,0.896551724137931,1.0,0.0029331722977522425,1.0
summarization,hallucinated,1,0.8243243243243243,0.8243243243243243,0.0,2.8366768515339165,0.5
summarization,truthful,0,0.8484848484848485,0.8484848484848485,1.0,0.006290448096115279,1.0
summarization,hallucinated,1,0.7727272727272727,0.7727272727272727,0.0,2.7873004363238807,0.5
summarization,truthful,0,0.9322033898305084,0.9322033898305084,1.0,0.0012599914500127526,1.0
summarization,hallucinated,1,0.7380952380952381,0.7380952380952381,0.0,2.753834399242012,0.5
summarization,truthful,0,0.7115384615384616,0.7115384615384616,1.0,0.02276917558493147,1.0
summarization,hallucinated,1,0.7435897435897436,0.7435897435897436,0.0,2.759160742307793,0.5
summarization,truthful,0,0.7931034482758621,0.7931034482758621,1.0,0.01172408569128066,1.0
summarization,hallucinated,1,0.7272727272727273,0.7272727272727273,0.0,2.743324911320654,0.5
summarization,truthful,0,0.8205128205128205,0.8205128205128205,1.0,0.008825604114162569,1.0
summarization,hallucinated,1,0.6610169491525424,0.6610169491525424,0.0,2.678477732236062,0.5
summarization,truthful,0,0.7755102040816326,0.7755102040816326,1.0,0.013800358555690704,1.0
summarization,hallucinated,1,0.673469387755102,0.673469387755102,0.0,2.690730108842616,0.5
summarization,truthful,0,0.7450980392156863,0.7450980392156863,1.0,0.017786840787572943,1.0
summarization,hallucinated,1,0.5692307692307692,0.5692307692307692,0.0,2.5873106765512612,0.5
summarization,truthful,0,0.7777777777777778,0.7777777777777778,1.0,0.013523284516113891,1.0
summarization,hallucinated,1,0.8958333333333334,0.8958333333333334,0.0,2.904091092353437,0.5
summarization,truthful,0,0.8518518518518519,0.8518518518518519,1.0,0.00601411766441582,1.0
summarization,hallucinated,1,0.7,0.7,0.0,2.7167358990905988,0.5
summarization,truthful,0,0.926829268292683,0.926829268292683,1.0,0.0014676378983799411,1.0
summarization,hallucinated,1,0.8888888888888888,0.8888888888888888,0.0,2.897598360400923,0.5
summarization,truthful,0,0.8627450980392157,0.8627450980392157,1.0,0.005162571080913682,1.0
summarization,hallucinated,1,0.5111111111111111,0.5111111111111111,0.0,2.5288683240744017,0.5
summarization,truthful,0,0.8787878787878788,0.8787878787878788,1.0,0.004026647056231163,1.0
summarization,hallucinated,1,0.7272727272727273,0.7272727272727273,0.0,2.743324911320654,0.5
summarization,truthful,0,0.8484848484848485,0.8484848484848485,1.0,0.006290448096115279,1.0
summarization,hallucinated,1,0.7733333333333333,0.7733333333333333,0.0,2.7878838191819013,0.5
summarization,truthful,0,0.7857142857142857,0.7857142857142857,1.0,0.012575580213514749,1.0
summarization,hallucinated,1,0.7758620689655172,0.7758620689655172,0.0,2.7903170770603123,0.5
summarization,truthful,0,0.6875,0.6875,1.0,0.02671333583024188,1.0
summarization,hallucinated,1,0.7368421052631579,0.7368421052631579,0.0,2.7526187438956695,0.5
summarization,truthful,0,0.9285714285714286,0.9285714285714286,1.0,0.0013985904232028626,1.0
summarization,hallucinated,1,0.9325842696629213,0.9325842696629213,0.0,2.9382504537035574,0.5
summarization,truthful,0,0.7894736842105263,0.7894736842105263,1.0,0.012138645364100979,1.0
summarization,hallucinated,1,0.8,0.8,0.0,2.813473286151599,0.5
summarization,truthful,0,0.7647058823529411,0.7647058823529411,1.0,0.015158980656128376,1.0
summarization,hallucinated,1,0.925,0.925,0.0,2.9312290406502255,0.5
summarization,truthful,0,0.7755102040816326,0.7755102040816326,1.0,0.013800358555690704,1.0
summarization,hallucinated,1,0.7241379310344828,0.7241379310344828,0.0,2.7402763106798287,0.5
summarization,truthful,0,0.825,0.825,1.0,0.008390144850676448,1.0
summarization,hallucinated,1,0.7052631578947368,0.7052631578947368,0.0,2.72187866120343,0.5
summarization,truthful,0,0.6808510638297872,0.6808510638297872,1.0,0.02785949201994276,1.0
summarization,hallucinated,1,0.7272727272727273,0.7272727272727273,0.0,2.743324911320654,0.5
summarization,truthful,0,0.6976744186046512,0.6976744186046512,1.0,0.025005754786317072,1.0
summarization,hallucinated,1,0.6666666666666666,0.6666666666666666,0.0,2.684040286651338,0.5
summarization,truthful,0,0.8125,0.8125,1.0,0.009630546655606146,1.0
summarization,hallucinated,1,0.8983050847457628,0.8983050847457628,0.0,2.906399184760793,0.5
summarization,truthful,0,0.782608695652174,0.782608695652174,1.0,0.012942334669937564,1.0
summarization,hallucinated,1,0.8222222222222222,0.8222222222222222,0.0,2.834676908963636,0.5
summarization,truthful,0,0.9285714285714286,0.9285714285714286,1.0,0.0013985904232028626,1.0
summarization,hallucinated,1,0.7894736842105263,0.7894736842105263,0.0,2.803390849305938,0.5
summarization,truthful,0,0.813953488372093,0.813953488372093,1.0,0.009481932213528247,1.0
summarization,hallucinated,1,0.8367346938775511,0.8367346938775511,0.0,2.8484633557980743,0.5
summarization,truthful,0,0.74,0.74,1.0,0.018504319057112726,1.0
summarization,hallucinated,1,0.7142857142857143,0.7142857142857143,0.0,2.730682048732788,0.5
summarization,truthful,0,0.8717948717948718,0.8717948717948718,1.0,0.004504482968749668,1.0
summarization,hallucinated,1,0.7619047619047619,0.7619047619047619,0.0,2.7768695925493887,0.5
summarization,truthful,0,0.8181818181818182,0.8181818181818182,1.0,0.009056154853830689,1.0
summarization,hallucinated,1,0.6206896551724138,0.6206896551724138,0.0,2.6386030602719597,0.5
summarization,truthful,0,0.7419354838709677,0.7419354838709677,1.0,0.01823026368352216,1.0
summarization,hallucinated,1,0.9166666666666666,0.9166666666666666,0.0,2.9234972264700674,0.5
summarization,truthful,0,0.9411764705882353,0.9411764705882353,1.0,0.0009485605732682243,1.0
summarization,hallucinated,1,0.7446808510638298,0.7446808510638298,0.0,2.760217709461229,0.5
summarization,truthful,0,0.675,0.675,1.0,0.028887881883844488,1.0
summarization,hallucinated,1,0.6285714285714286,0.6285714285714286,0.0,2.6464193149089184,0.5
summarization,truthful,0,0.9318181818181818,0.9318181818181818,1.0,0.0012743486860166057,1.0
summarization,hallucinated,1,0.7419354838709677,0.7419354838709677,0.0,2.757557771221152,0.5
summarization,truthful,0,0.8,0.8,1.0,0.010956209263453236,1.0
summarization,hallucinated,1,0.8,0.8,0.0,2.813473286151599,0.5
summarization,truthful,0,0.8787878787878788,0.8787878787878788,1.0,0.004026647056231163,1.0
summarization,hallucinated,1,0.8,0.8,0.0,2.813473286151599,0.5
summarization,truthful,0,0.6896551724137931,0.6896551724137931,1.0,0.02634695491694754,1.0
summarization,hallucinated,1,0.6857142857142857,0.6857142857142857,0.0,2.7027496481626847,0.5
summarization,truthful,0,0.896551724137931,0.896551724137931,1.0,0.0029331722977522425,1.0
summarization,hallucinated,1,0.8461538461538461,0.8461538461538461,0.0,2.8573851228061082,0.5
summarization,truthful,0,0.9111111111111111,0.9111111111111111,1.0,0.002165777322950919,1.0
summarization,hallucinated,1,0.7959183673469388,0.7959183673469388,0.0,2.809566686244788,0.5
summarization,truthful,0,0.9811320754716981,0.9811320754716981,1.0,9.759823710854367e-05,1.0
summarization,hallucinated,1,0.7551020408163265,0.7551020408163265,0.0,2.7703002726579813,0.5
summarization,truthful,0,0.84375,0.84375,1.0,0.006689521381639299,1.0
summarization,hallucinated,1,0.7540983606557377,0.7540983606557377,0.0,2.769330199414002,0.5
summarization,truthful,0,0.6666666666666666,0.6666666666666666,1.0,0.030384493975583713,1.0
summarization,hallucinated,1,0.7543859649122807,0.7543859649122807,0.0,2.7696081953488907,0.5
summarization,truthful,0,0.8846153846153846,0.8846153846153846,1.0,0.0036488915533650183,1.0
summarization,hallucinated,1,0.8279569892473119,0.8279569892473119,0.0,2.84013058282703,0.5
summarization,truthful,0,0.6304347826086957,0.6304347826086957,1.0,0.037327066988589966,1.0
summarization,hallucinated,1,0.6081081081081081,0.6081081081081081,0.0,2.626103617036445,0.5
summarization,truthful,0,0.8387096774193549,0.8387096774193549,1.0,0.007127803739133941,1.0
summarization,hallucinated,1,0.6071428571428571,0.6071428571428571,0.0,2.625143535891289,0.5
summarization,truthful,0,0.358974358974359,0.358974358974359,1.0,0.11160075067923061,1.0
summarization,hallucinated,1,0.42,0.42,0.0,2.436286482793084,0.5
summarization,truthful,0,0.7058823529411765,0.7058823529411765,1.0,0.023669055837481013,1.0
summarization,hallucinated,1,0.5512820512820513,0.5512820512820513,0.0,2.569317835275548,0.5
summarization,truthful,0,0.9285714285714286,0.9285714285714286,1.0,0.0013985904232028626,1.0
summarization,hallucinated,1,0.65,0.65,0.0,2.6676137184675413,0.5
summarization,truthful,0,0.875,0.875,1.0,0.0042821535227929525,1.0
summarization,hallucinated,1,0.7195121951219512,0.7195121951219512,0.0,2.7357741254281165,0.5
summarization,truthful,0,0.7209302325581395,0.7209302325581395,1.0,0.021313263849779468,1.0
summarization,hallucinated,1,0.6428571428571429,0.6428571428571429,0.0,2.6605581239103357,0.5
summarization,truthful,0,0.8823529411764706,0.8823529411764706,1.0,0.0037933425259117724,1.0
summarization,hallucinated,1,0.6296296296296297,0.6296296296296297,0.0,2.6474678841166424,0.5
summarization,truthful,0,0.6829268292682927,0.6829268292682927,1.0,0.02749910073219308,1.0
summarization,hallucinated,1,0.8714285714285714,0.8714285714285714,0.0,2.8812215395517655,0.5
summarization,truthful,0,0.6896551724137931,0.6896551724137931,1.0,0.02634695491694754,1.0
summarization,hallucinated,1,0.6944444444444444,0.6944444444444444,0.0,2.7113015236297526,0.5
summarization,truthful,0,0.8181818181818182,0.8181818181818182,1.0,0.009056154853830689,1.0
summarization,hallucinated,1,0.75,0.75,0.0,2.7653668647301797,0.5
summarization,truthful,0,0.9210526315789473,0.9210526315789473,1.0,0.0017084832253979033,1.0
summarization,hallucinated,1,0.8153846153846154,0.8153846153846154,0.0,2.8281646200560253,0.5
summarization,truthful,0,0.6666666666666666,0.6666666666666666,1.0,0.030384493975583713,1.0
summarization,hallucinated,1,0.6764705882352942,0.6764705882352942,0.0,2.693678720079104,0.5
summarization,truthful,0,0.8913043478260869,0.8913043478260869,1.0,0.0032382051606499908,1.0
summarization,hallucinated,1,0.78,0.78,0.0,2.794295781269562,0.5
summarization,truthful,0,0.8536585365853658,0.8536585365853658,1.0,0.005868397632519035,1.0
summarization,hallucinated,1,0.7333333333333333,0.7333333333333333,0.0,2.7492131868318244,0.5
summarization,truthful,0,0.6785714285714286,0.6785714285714286,1.0,0.028257962963528054,1.0
summarization,hallucinated,1,0.8048780487804879,0.8048780487804879,0.0,2.8181372743426807,0.5
summarization,truthful,0,0.6415094339622641,0.6415094339622641,1.0,0.035129923080940824,1.0
summarization,hallucinated,1,0.5686274509803921,0.5686274509803921,0.0,2.5867067087696927,0.5
summarization,truthful,0,0.8444444444444444,0.8444444444444444,1.0,0.0066302239109877915,1.0
summarization,hallucinated,1,0.8035714285714286,0.8035714285714286,0.0,2.816888513871993,0.5
summarization,truthful,0,0.52,0.52,1.0,0.06283367774273764,1.0
summarization,hallucinated,1,0.8513513513513513,0.8513513513513513,0.0,2.862299255136355,0.5
summarization,truthful,0,0.7346938775510204,0.7346938775510204,1.0,0.019266077010323734,1.0
summarization,hallucinated,1,0.6896551724137931,0.6896551724137931,0.0,2.7066118847622036,0.5
summarization,truthful,0,0.8372093023255814,0.8372093023255814,1.0,0.007260950162363661,1.0
summarization,hallucinated,1,0.8648648648648649,0.8648648648648649,0.0,2.8750460209138087,0.5
summarization,truthful,0,0.6511627906976745,0.6511627906976745,1.0,0.03326864634106756,1.0
summarization,hallucinated,1,0.6666666666666666,0.6666666666666666,0.0,2.684040286651338,0.5
summarization,truthful,0,0.8125,0.8125,1.0,0.009630546655606146,1.0
summarization,hallucinated,1,0.648936170212766,0.648936170212766,0.0,2.6665634746733806,0.5
summarization,truthful,0,0.8909090909090909,0.8909090909090909,1.0,0.003261792147728614,1.0
summarization,hallucinated,1,0.75,0.75,0.0,2.7653668647301797,0.5
summarization,truthful,0,0.7105263157894737,0.7105263157894737,1.0,0.022928933052983214,1.0
summarization,hallucinated,1,0.5714285714285714,0.5714285714285714,0.0,2.5895103488218085,0.5
summarization,truthful,0,0.782608695652174,0.782608695652174,1.0,0.012942334669937564,1.0
summarization,hallucinated,1,0.6212121212121212,0.6212121212121212,0.0,2.6391215212605013,0.5
summarization,truthful,0,0.9803921568627451,0.9803921568627451,1.0,0.00010540302565378451,1.0
summarization,hallucinated,1,0.7735849056603774,0.7735849056603774,0.0,2.7881259548054325,0.5
summarization,truthful,0,0.9375,0.9375,1.0,0.0010708250472687047,1.0
summarization,hallucinated,1,0.6666666666666666,0.6666666666666666,0.0,2.684040286651338,0.5
summarization,truthful,0,0.8888888888888888,0.8888888888888888,1.0,0.0033836834574635785,1.0
summarization,hallucinated,1,0.8449612403100775,0.8449612403100775,0.0,2.8562566419636055,0.5
summarization,truthful,0,0.8461538461538461,0.8461538461538461,1.0,0.0064853837315799485,1.0
summarization,hallucinated,1,0.746268656716418,0.746268656716418,0.0,2.7617553899477136,0.5
summarization,truthful,0,0.696969696969697,0.696969696969697,1.0,0.02512222264721124,1.0
summarization,hallucinated,1,0.7142857142857143,0.7142857142857143,0.0,2.730682048732788,0.5
summarization,truthful,0,0.8571428571428571,0.8571428571428571,1.0,0.005592405637639653,1.0
summarization,hallucinated,1,0.8461538461538461,0.8461538461538461,0.0,2.8573851228061082,0.5
summarization,truthful,0,0.7027027027027027,0.7027027027027027,1.0,0.024182546119643853,1.0
summarization,hallucinated,1,0.6,0.6,0.0,2.6180339887498945,0.5
summarization,truthful,0,0.9230769230769231,0.9230769230769231,1.0,0.0016220036568606842,1.0
summarization,hallucinated,1,0.8461538461538461,0.8461538461538461,0.0,2.8573851228061082,0.5
summarization,truthful,0,0.7741935483870968,0.7741935483870968,1.0,0.013962525148132697,1.0
summarization,hallucinated,1,0.7857142857142857,0.7857142857142857,0.0,2.799784048639481,0.5
summarization,truthful,0,0.9166666666666666,0.9166666666666666,1.0,0.0019035568362844447,1.0
summarization,hallucinated,1,0.5342465753424658,0.5342465753424658,0.0,2.5521939461949374,0.5
summarization,truthful,0,0.9,0.9,1.0,0.0027409304908522203,1.0
summarization,hallucinated,1,0.8181818181818182,0.8181818181818182,0.0,2.83083002600377,0.5
summarization,truthful,0,0.8857142857142857,0.8857142857142857,1.0,0.0035797404645296466,1.0
summarization,hallucinated,1,0.7631578947368421,0.7631578947368421,0.0,2.778078657856652,0.5
summarization,truthful,0,0.7435897435897436,0.7435897435897436,1.0,0.017997641508182994,1.0
summarization,hallucinated,1,0.9047619047619048,0.9047619047619048,0.0,2.9124213147063265,0.5
summarization,truthful,0,0.7894736842105263,0.7894736842105263,1.0,0.012138645364100979,1.0
summarization,hallucinated,1,0.8472222222222222,0.8472222222222222,0.0,2.858395769674455,0.5
summarization,truthful,0,1.0,1.0,1.0,1.6023737137301804e-31,1.0
summarization,hallucinated,1,0.6,0.6,0.0,2.6180339887498945,0.5
summarization,truthful,0,0.8571428571428571,0.8571428571428571,1.0,0.005592405637639653,1.0
summarization,hallucinated,1,0.49230769230769234,0.49230769230769234,0.0,2.5098530267803865,0.5
summarization,truthful,0,0.9795918367346939,0.9795918367346939,1.0,0.00011418286927792244,1.0
summarization,hallucinated,1,0.7301587301587301,0.7301587301587301,0.0,2.746129789218388,0.5
summarization,truthful,0,0.8928571428571429,0.8928571428571429,1.0,0.0031463699643668112,1.0
summarization,hallucinated,1,0.631578947368421,0.631578947368421,0.0,2.649398938409368,0.5
summarization,truthful,0,0.782608695652174,0.782608695652174,1.0,0.012942334669937564,1.0
summarization,hallucinated,1,0.7714285714285715,0.7714285714285715,0.0,2.7860500633078478,0.5
summarization,truthful,0,0.7884615384615384,0.7884615384615384,1.0,0.012255524043850332,1.0
summarization,hallucinated,1,0.7,0.7,0.0,2.7167358990905988,0.5
summarization,truthful,0,0.8947368421052632,0.8947368421052632,1.0,0.0030369671333674918,1.0
summarization,hallucinated,1,0.7708333333333334,0.7708333333333334,0.0,2.7854768541691475,0.5
summarization,truthful,0,0.7619047619047619,0.7619047619047619,1.0,0.0155215867996557,1.0
summarization,hallucinated,1,0.8269230769230769,0.8269230769230769,0.0,2.83914790665229,0.5
summarization,truthful,0,0.85,0.85,1.0,0.006165332533743952,1.0
summarization,hallucinated,1,0.75,0.75,0.0,2.7653668647301797,0.5
summarization,truthful,0,0.7906976744186046,0.7906976744186046,1.0,0.011998049520108115,1.0
summarization,hallucinated,1,0.8235294117647058,0.8235294117647058,0.0,2.8359206897735647,0.5
summarization,truthful,0,0.7714285714285715,0.7714285714285715,1.0,0.01430614731632532,1.0
summarization,hallucinated,1,0.6290322580645161,0.6290322580645161,0.0,2.6468759742984767,0.5
summarization,truthful,0,0.967741935483871,0.967741935483871,1.0,0.00028527488058033523,1.0
summarization,hallucinated,1,0.576271186440678,0.576271186440678,0.0,2.594354325113496,0.5
summarization,truthful,0,0.8064516129032258,0.8064516129032258,1.0,0.010261353216209693,1.0
summarization,hallucinated,1,0.6666666666666666,0.6666666666666666,0.0,2.684040286651338,0.5
summarization,truthful,0,0.7833333333333333,0.7833333333333333,1.0,0.012856288646824964,1.0
